label,message,tokens,message_length,word_count,avg_word_length
1,call germany for only pence per minute call from a fixed line via access number no prepayment direct access,"['call', 'germany', 'pence', 'per', 'minute', 'call', 'fixed', 'line', 'via', 'access', 'number', 'prepayment', 'direct', 'access']",107,19,5.631578947368421
0,argh why the fuck is nobody in town,"['argh', 'fuck', 'nobody', 'town']",35,8,4.375
0,ya very nice be ready on thursday,"['ya', 'nice', 'ready', 'thursday']",33,7,4.714285714285714
0,do you still have the grinder,"['still', 'grinder']",29,6,4.833333333333333
1,romcapspam everyone around should be responding well to your presence since you are so warm and outgoing you are bringing in a real breath of sunshine,"['romcapspam', 'everyone', 'around', 'responding', 'well', 'presence', 'since', 'warm', 'outgoing', 'bringing', 'real', 'breath', 'sunshine']",150,26,5.769230769230769
0,when you and derek done with class,"['derek', 'done', 'class']",34,7,4.857142857142857
0,hurry home soup is done,"['hurry', 'home', 'soup', 'done']",23,5,4.6
0,tell my bad character which u dnt lik in me ill try to change in ltgt i ll add tat my new year resolution waiting for ur replybe frankgood morning,"['tell', 'bad', 'character', 'u', 'dnt', 'lik', 'ill', 'try', 'change', 'ltgt', 'add', 'tat', 'new', 'year', 'resolution', 'waiting', 'ur', 'replybe', 'frankgood', 'morning']",146,30,4.866666666666666
0,thanx sending me home,"['thanx', 'sending', 'home']",21,4,5.25
0,and smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you grins,"['smile', 'right', 'go', 'world', 'wonder', 'smiling', 'think', 'crazy', 'keep', 'away', 'grins']",139,29,4.793103448275862
0,do u knw dis no ltgt,"['u', 'knw', 'dis', 'ltgt']",20,6,3.3333333333333335
0,wat time r going to xins hostel,"['wat', 'time', 'r', 'going', 'xins', 'hostel']",31,7,4.428571428571429
0,im gonna be home soon and i dont want to talk about this stuff anymore tonight k ive cried enough today,"['im', 'gon', 'na', 'home', 'soon', 'dont', 'want', 'talk', 'stuff', 'anymore', 'tonight', 'k', 'ive', 'cried', 'enough', 'today']",103,21,4.904761904761905
0,ok thanx,"['ok', 'thanx']",8,2,4.0
0,how i noe shes in da car now later then c lar im wearing shorts,"['noe', 'shes', 'da', 'car', 'later', 'c', 'lar', 'im', 'wearing', 'shorts']",63,15,4.2
0,its a taxt massagetiepos argh ok lool,"['taxt', 'massagetiepos', 'argh', 'ok', 'lool']",37,7,5.285714285714286
0,so you think i should actually talk to him not call his boss in the morning i went to this place last year and he told me where i could go and get my car fixed cheaper he kept telling me today how much he hoped i would come back in how he always regretted not getting my number etc,"['think', 'actually', 'talk', 'call', 'boss', 'morning', 'went', 'place', 'last', 'year', 'told', 'could', 'go', 'get', 'car', 'fixed', 'cheaper', 'kept', 'telling', 'today', 'much', 'hoped', 'would', 'come', 'back', 'always', 'regretted', 'getting', 'number', 'etc']",281,60,4.683333333333334
0,oh haha den we shld had went today too gee nvm la kaiez i dun mind goin jazz oso scared hiphop open cant catch up,"['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch']",113,25,4.52
0,hi i wont b ard christmas but do enjoy n merry xmas,"['hi', 'wont', 'b', 'ard', 'christmas', 'enjoy', 'n', 'merry', 'xmas']",51,12,4.25
0,i felt sonot any conveying reason ese he what about me,"['felt', 'sonot', 'conveying', 'reason', 'ese']",54,11,4.909090909090909
0,wait thats still not all that clear were you not sure about me being sarcastic or that thats why x doesnt want to live with us,"['wait', 'thats', 'still', 'clear', 'sure', 'sarcastic', 'thats', 'x', 'doesnt', 'want', 'live', 'us']",126,26,4.846153846153846
0,yo you around a friend of mines lookin to pick up later tonight,"['yo', 'around', 'friend', 'mines', 'lookin', 'pick', 'later', 'tonight']",63,13,4.846153846153846
0,how many licks does it take to get to the center of a tootsie pop,"['many', 'licks', 'take', 'get', 'center', 'tootsie', 'pop']",65,15,4.333333333333333
0,u definitely need a module from e humanities dis sem izzit u wan take other modules st,"['u', 'definitely', 'need', 'module', 'e', 'humanities', 'dis', 'sem', 'izzit', 'u', 'wan', 'take', 'modules', 'st']",86,17,5.0588235294117645
0,it didnt work again oh ok goodnight then ill fix and have it ready by the time you wake up you are very dearly missed have a good night sleep,"['didnt', 'work', 'oh', 'ok', 'goodnight', 'ill', 'fix', 'ready', 'time', 'wake', 'dearly', 'missed', 'good', 'night', 'sleep']",141,30,4.7
0,ure welcome caught u using broken english again,"['ure', 'welcome', 'caught', 'u', 'using', 'broken', 'english']",47,8,5.875
0,ya it came a while ago,"['ya', 'came', 'ago']",22,6,3.6666666666666665
0,desires u going to doctor liver and get a bit stylish get ur hair managed thats it,"['desires', 'u', 'going', 'doctor', 'liver', 'get', 'bit', 'stylish', 'get', 'ur', 'hair', 'managed', 'thats']",82,17,4.823529411764706
0,id say thats a good sign but well you know my track record at reading women,"['id', 'say', 'thats', 'good', 'sign', 'well', 'know', 'track', 'record', 'reading', 'women']",75,16,4.6875
0,then i buy,['buy'],10,3,3.3333333333333335
0,there are some nice pubs near here or there is frankie n bennys near the warner cinema,"['nice', 'pubs', 'near', 'frankie', 'n', 'bennys', 'near', 'warner', 'cinema']",86,17,5.0588235294117645
0,i havent forgotten you i might have a couple bucks to send you tomorrow k i love ya too,"['havent', 'forgotten', 'might', 'couple', 'bucks', 'send', 'tomorrow', 'k', 'love', 'ya']",87,19,4.578947368421052
0,sorry ive not gone to that place ill do so tomorrow really sorry,"['sorry', 'ive', 'gone', 'place', 'ill', 'tomorrow', 'really', 'sorry']",64,13,4.923076923076923
0,come lt n pass to me lar,"['come', 'lt', 'n', 'pass', 'lar']",24,7,3.4285714285714284
0,do noe if ben is going,"['noe', 'ben', 'going']",22,6,3.6666666666666665
0,as if i wasnt having enough trouble sleeping,"['wasnt', 'enough', 'trouble', 'sleeping']",44,8,5.5
0,haiyoh maybe your hamster was jealous of million,"['haiyoh', 'maybe', 'hamster', 'jealous', 'million']",48,8,6.0
0,aiya we discuss later lar pick up at is it,"['aiya', 'discuss', 'later', 'lar', 'pick']",42,10,4.2
1,as a sim subscriber you are selected to receive a bonus get it delivered to your door txt the word ok to no to claim pmsg exp apr,"['sim', 'subscriber', 'selected', 'receive', 'bonus', 'get', 'delivered', 'door', 'txt', 'word', 'ok', 'claim', 'pmsg', 'exp', 'apr']",129,28,4.607142857142857
0,yes last practice,"['yes', 'last', 'practice']",17,3,5.666666666666667
0,haha my friend tyler literally just asked if you could get him a dubsack,"['haha', 'friend', 'tyler', 'literally', 'asked', 'could', 'get', 'dubsack']",72,14,5.142857142857143
0,only once then after ill obey all yours,"['ill', 'obey']",39,8,4.875
0,im really sorry i lit your hair on fire,"['im', 'really', 'sorry', 'lit', 'hair', 'fire']",39,9,4.333333333333333
0,im going lunch now wif my family then aft dat i go str orchard lor,"['im', 'going', 'lunch', 'wif', 'family', 'aft', 'dat', 'go', 'str', 'orchard', 'lor']",66,15,4.4
1,your bu voucher wc is marsms log onto wwwbutelecom for discount credit to opt out reply stop customer care call,"['bu', 'voucher', 'wc', 'marsms', 'log', 'onto', 'wwwbutelecom', 'discount', 'credit', 'opt', 'reply', 'stop', 'customer', 'care', 'call']",111,20,5.55
0,dont give a flying monkeys wot they think and i certainly dont mind any friend of mine and all that,"['dont', 'give', 'flying', 'monkeys', 'wot', 'think', 'certainly', 'dont', 'mind', 'friend', 'mine']",99,20,4.95
0,thanks for looking out for me i really appreciate,"['thanks', 'looking', 'really', 'appreciate']",49,9,5.444444444444445
1,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on,"['u', 'secret', 'admirer', 'looking', 'make', 'contact', 'ufind', 'rreveal', 'thinks', 'ur', 'specialcall']",115,22,5.2272727272727275
0,did you show him and wot did he say or could u not c him dust,"['show', 'wot', 'say', 'could', 'u', 'c', 'dust']",61,16,3.8125
0,i come n pick up come out immediately aft ur lesson,"['come', 'n', 'pick', 'come', 'immediately', 'aft', 'ur', 'lesson']",51,11,4.636363636363637
1,do you want a new video handset any time any network mins unlimited text camcorder reply or call now for del sat am,"['want', 'new', 'video', 'handset', 'time', 'network', 'mins', 'unlimited', 'text', 'camcorder', 'reply', 'call', 'del', 'sat']",115,23,5.0
0,i could ask carlos if we could get more if anybody else can chip in,"['could', 'ask', 'carlos', 'could', 'get', 'anybody', 'else', 'chip']",67,15,4.466666666666667
0,ya im referin to meis ex wat no ah waitin u to treat somebody shld b rich liaoso gd den u dun have to work frm tmr onwards,"['ya', 'im', 'referin', 'meis', 'ex', 'wat', 'ah', 'waitin', 'u', 'treat', 'somebody', 'shld', 'b', 'rich', 'liaoso', 'gd', 'den', 'u', 'dun', 'work', 'frm', 'tmr', 'onwards']",122,28,4.357142857142857
0,aight ill ask a few of my roommates,"['aight', 'ill', 'ask', 'roommates']",35,8,4.375
0,im going to try for months ha ha only joking,"['im', 'going', 'try', 'months', 'ha', 'ha', 'joking']",44,10,4.4
0,merry christmas to u too annie,"['merry', 'christmas', 'u', 'annie']",30,6,5.0
0,how is my boy no sweet words left for me this morning sighs how goes you day my love did you start your studying,"['boy', 'sweet', 'words', 'left', 'morning', 'sighs', 'goes', 'day', 'love', 'start', 'studying']",112,24,4.666666666666667
0,allo we have braved the buses and taken on the trains and triumphed i mean were in bham have a jolly good rest of week,"['allo', 'braved', 'buses', 'taken', 'trains', 'triumphed', 'mean', 'bham', 'jolly', 'good', 'rest', 'week']",118,25,4.72
0,i am ft we will be a good combination,"['ft', 'good', 'combination']",37,9,4.111111111111111
0,jus finish bathing,"['jus', 'finish', 'bathing']",18,3,6.0
1,dear voucher holder to claim this weeks offer at you pc please go to tscs apply,"['dear', 'voucher', 'holder', 'claim', 'weeks', 'offer', 'pc', 'please', 'go', 'tscs', 'apply']",79,16,4.9375
0,fran i decided go n e way im completely broke an knackered i got up bout c u mrw love janx ps this is my dads fone no credit,"['fran', 'decided', 'go', 'n', 'e', 'way', 'im', 'completely', 'broke', 'knackered', 'got', 'bout', 'c', 'u', 'mrw', 'love', 'janx', 'ps', 'dads', 'fone', 'credit']",124,29,4.275862068965517
0,my sister got placed in birla soft da,"['sister', 'got', 'placed', 'birla', 'soft', 'da']",37,8,4.625
0,aight thatll work thanks,"['aight', 'thatll', 'work', 'thanks']",24,4,6.0
0,sad story of a man last week was my bday my wife didnt wish me my parents forgot n so did my kids i went to work even my colleagues did not wish as i entered my cabin my pa said happy bday boss i felt special she askd me lunch after lunch she invited me to her apartment we went there she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out minuts latr wid a caken my wife my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked,"['sad', 'story', 'man', 'last', 'week', 'bday', 'wife', 'didnt', 'wish', 'parents', 'forgot', 'n', 'kids', 'went', 'work', 'even', 'colleagues', 'wish', 'entered', 'cabin', 'pa', 'said', 'happy', 'bday', 'boss', 'felt', 'special', 'askd', 'lunch', 'lunch', 'invited', 'apartment', 'went', 'said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', 'minuts', 'latr', 'wid', 'caken', 'wife', 'parents', 'kidz', 'friends', 'n', 'colleagues', 'screaming', 'surprise', 'waiting', 'sofa', 'naked']",515,113,4.557522123893805
0,the affidavit says ltgt e twiggs st division g courtroom ltgt lttimegt am ill double check and text you again tomorrow,"['affidavit', 'says', 'ltgt', 'e', 'twiggs', 'st', 'division', 'g', 'courtroom', 'ltgt', 'lttimegt', 'ill', 'double', 'check', 'text', 'tomorrow']",118,21,5.619047619047619
0,you all ready for big day tomorrow,"['ready', 'big', 'day', 'tomorrow']",34,7,4.857142857142857
0,lol grins im not babe but thanks for thinking of me,"['lol', 'grins', 'im', 'babe', 'thanks', 'thinking']",51,11,4.636363636363637
0,don knowwait i will check it,"['knowwait', 'check']",28,6,4.666666666666667
0,the length is e same but e top shorter n i got a fringe now i thk im not going liao too lazy dun wan distract u also,"['length', 'e', 'e', 'top', 'shorter', 'n', 'got', 'fringe', 'thk', 'im', 'going', 'liao', 'lazy', 'dun', 'wan', 'distract', 'u', 'also']",116,28,4.142857142857143
0,i want to grasp your pretty booty,"['want', 'grasp', 'pretty', 'booty']",33,7,4.714285714285714
0,hey you still want to go for yogasana coz if we end at cine then can go bathe and hav the steam bath,"['hey', 'still', 'want', 'go', 'yogasana', 'coz', 'end', 'cine', 'go', 'bathe', 'hav', 'steam', 'bath']",100,23,4.3478260869565215
0,omg i want to scream i weighed myself and i lost more weight woohoo,"['omg', 'want', 'scream', 'weighed', 'lost', 'weight', 'woohoo']",67,14,4.785714285714286
0,my planning usually stops at find hella weed smoke hella weed,"['planning', 'usually', 'stops', 'find', 'hella', 'weed', 'smoke', 'hella', 'weed']",61,11,5.545454545454546
0,my love i hope your not doing anything drastic dont you dare sell your pc or your phone,"['love', 'hope', 'anything', 'drastic', 'dont', 'dare', 'sell', 'pc', 'phone']",87,18,4.833333333333333
0,fyi im taking a quick shower be at epsilon in like ltgt min,"['fyi', 'im', 'taking', 'quick', 'shower', 'epsilon', 'like', 'ltgt', 'min']",59,13,4.538461538461538
0,sorry went to bed early nightnight,"['sorry', 'went', 'bed', 'early', 'nightnight']",34,6,5.666666666666667
0,please tell me you have some of that special stock you were talking about,"['please', 'tell', 'special', 'stock', 'talking']",73,14,5.214285714285714
0,that seems unnecessarily hostile,"['seems', 'unnecessarily', 'hostile']",32,4,8.0
0,my house here e sky quite dark liao if raining then got excuse not run already rite hee,"['house', 'e', 'sky', 'quite', 'dark', 'liao', 'raining', 'got', 'excuse', 'run', 'already', 'rite', 'hee']",87,18,4.833333333333333
0,as usualiam fine happy amp doing well,"['usualiam', 'fine', 'happy', 'amp', 'well']",37,7,5.285714285714286
0,please charge my mobile when you get up in morning,"['please', 'charge', 'mobile', 'get', 'morning']",50,10,5.0
0,talk to g and x about that,"['talk', 'g', 'x']",26,7,3.7142857142857144
0,i love your ass do you enjoy doggy style,"['love', 'ass', 'enjoy', 'doggy', 'style']",40,9,4.444444444444445
0,oktake careumma to you too,"['oktake', 'careumma']",26,5,5.2
0,how stupid to say that i challenge godyou dont think at all on what i write instead you respond immed,"['stupid', 'say', 'challenge', 'godyou', 'dont', 'think', 'write', 'instead', 'respond', 'immed']",101,20,5.05
0,shuhui has bought rons present its a swatch watch,"['shuhui', 'bought', 'rons', 'present', 'swatch', 'watch']",49,9,5.444444444444445
